gene_id	 SRR006295	SRR006296	SRR006297	SRR006300	SRR006301	SRR006302	SRR006303	SRR006304	SRR029309	SRR029310	
Cm_g10438	3	6	1	7	1	6	2	10	6	6
Cm_g10439	1	0	1	8	0	3	0	2	2	2
Cm_g1044	0	0	0	0	0	0	0	0	0	0
Cm_g10440	0	0	0	0	0	0	0	0	0	0
Cm_g10441	0	0	0	0	0	0	0	0	0	0
Cm_g10442	1	4	1	5	2	6	1	11	9	5
Cm_g10443	1	0	0	3	1	0	0	5	3	0
Cm_g10444	0	0	0	0	0	0	0	0	0	0
Cm_g10445	0	0	0	0	0	0	0	0	1	0
Cm_g10446	0	0	0	0	0	0	0	0	0	0
Cm_g10447	0	0	0	0	0	0	0	0	0	0
Cm_g10448	0	0	0	0	0	0	0	0	0	0
Cm_g10449	0	0	0	0	0	0	0	0	0	0
Cm_g1045	0	0	0	0	0	0	0	0	0	0
Cm_g10450	4	7	4	9	2	3	0	6	3	12
Cm_g10451	3	2	1	3	1	3	0	4	2	3
Cm_g10452	2	1	0	6	0	8	2	1	1	4
Cm_g10453	0	0	0	0	0	0	0	0	0	0
Cm_g10454	7	14	7	34	2	21	13	25	21	16
Cm_g10455	0	0	0	0	0	0	0	0	0	0
Cm_g10456	0	0	2	0	1	0	0	1	1	0
Cm_g10457	3	0	1	4	2	8	3	7	2	0
Cm_g10458	0	0	0	0	0	0	0	0	0	0
Cm_g10459	1	0	0	5	0	2	0	1	0	2
Cm_g1046	0	0	0	1	1	0	2	1	2	0
Cm_g10460	4	3	8	11	7	14	2	12	8	10
Cm_g10461	1	0	0	0	0	0	0	0	0	0
Cm_g10462	0	0	0	0	0	0	0	0	0	0
Cm_g10463	8	12	9	19	5	10	10	16	14	32
Cm_g10464	1	4	1	9	4	5	8	16	5	11
Cm_g10465	5	2	1	5	1	5	0	4	5	4
Cm_g10466	2	0	0	7	2	3	6	10	0	1
Cm_g10467	0	0	0	0	0	0	0	1	0	0
Cm_g10468	96	37	31	129	19	85	43	117	30	59
Cm_g10469	8	5	2	10	3	3	3	12	4	5
Cm_g1047	0	0	0	0	0	1	0	0	0	1
Cm_g10470	0	2	7	6	0	4	4	8	3	5
Cm_g10471	3	3	4	7	1	8	2	5	3	9
Cm_g10472	0	0	0	0	0	0	0	0	0	0
Cm_g10473	11	8	11	28	10	19	4	6	13	18
Cm_g10474	3	7	3	33	8	15	3	15	6	5
Cm_g10475	2	3	2	3	1	4	6	12	2	3
Cm_g10476	0	0	0	0	0	0	1	1	0	0
Cm_g10477	1	1	2	17	6	11	2	16	1	3
Cm_g10478	1	1	0	12	0	0	0	0	0	0
Cm_g10479	0	0	0	0	0	0	0	0	0	0
Cm_g1048	0	0	0	0	0	0	0	0	0	0
Cm_g10480	5	6	11	55	5	51	21	72	6	16
Cm_g10481	0	0	0	0	0	0	0	0	0	0
Cm_g10482	1	1	1	1	1	3	1	1	1	2
Cm_g10483	0	0	0	0	0	0	0	0	0	0
Cm_g10484	0	0	1	0	0	5	0	1	2	2
Cm_g10485	0	0	0	0	0	0	0	0	0	0
Cm_g10486	1	1	2	3	0	0	0	1	1	0
Cm_g10487	0	0	0	0	0	0	0	0	0	0
Cm_g10488	3	4	1	16	1	5	10	12	5	10
Cm_g10489	0	0	0	0	0	0	0	0	0	0
Cm_g1049	0	0	0	0	0	0	0	0	0	0
Cm_g10490	2	6	10	3	5	21	4	16	18	16
Cm_g10491	0	0	0	0	0	0	0	0	0	0
Cm_g10492	2	9	5	6	3	19	3	7	3	12
Cm_g10493	0	0	0	0	0	0	0	0	0	0
Cm_g10494	3	0	3	3	0	2	0	7	7	3
Cm_g10495	0	0	0	0	0	0	0	0	0	0
Cm_g10496	28	6	5	45	6	19	15	44	4	4
Cm_g10497	4	2	4	9	0	4	1	12	5	5
Cm_g10498	0	0	0	0	0	0	0	0	0	0
Cm_g10499	0	0	0	0	0	0	0	1	0	0
Cm_g105	0	0	0	0	0	0	0	0	0	0
Cm_g1050	0	0	0	0	0	0	0	0	0	0
Cm_g10500	0	0	0	0	0	0	0	0	0	0
Cm_g10501	40	7	13	86	5	21	1	8	8	9
Cm_g10502	2	0	4	2	3	5	2	2	2	4
Cm_g10503	1	0	0	0	0	0	0	0	0	0
Cm_g10504	0	1	0	2	0	2	2	1	1	2
Cm_g10505	0	0	0	0	0	0	0	0	0	0
Cm_g10506	11	0	1	6	1	3	1	0	0	2
Cm_g10507	0	0	0	0	0	0	0	2	0	0
Cm_g10508	0	0	0	1	0	0	0	0	0	0
Cm_g10509	0	1	1	1	0	1	0	1	0	6
Cm_g10510	0	0	0	0	0	3	0	0	1	0
Cm_g1051	0	1	0	0	0	0	0	0	0	0
Cm_g10511	0	0	0	0	0	0	0	0	0	0
Cm_g10512	0	0	0	0	0	0	0	0	0	0
Cm_g10513	0	0	0	0	0	0	0	0	0	0
Cm_g10514	0	0	0	0	0	0	0	0	0	0
Cm_g10515	0	0	0	0	0	0	0	0	0	0
Cm_g10516	0	0	0	0	1	2	0	0	0	0
Cm_g10517	0	0	0	0	0	0	0	0	0	0
Cm_g10518	0	0	0	0	0	0	0	0	0	0
Cm_g10519	0	0	0	0	0	0	0	0	0	0
Cm_g1052	0	0	0	0	0	0	0	0	0	0
Cm_g10520	0	1	0	0	0	0	0	3	0	0
Cm_g10521	1	2	2	2	1	6	0	3	1	6
Cm_g10522	0	0	0	0	0	0	0	0	0	0
Cm_g10523	0	0	0	0	0	0	0	0	0	0
Cm_g10524	0	0	0	0	0	0	0	0	0	0
Cm_g10525	6	13	19	15	7	19	16	29	27	19
Cm_g10526	1	9	1	12	3	4	2	12	3	7
Cm_g10527	10	6	6	10	2	2	2	6	3	8
Cm_g10528	0	0	0	1	0	0	0	0	1	0
Cm_g10529	0	0	1	0	0	0	0	0	0	1
Cm_g1053	0	0	0	0	0	0	0	0	0	0
Cm_g10530	1	2	2	7	1	8	4	6	5	7
Cm_g10531	2	3	6	10	5	13	4	13	3	10
Cm_g10532	43	19	15	62	30	92	31	81	9	30
Cm_g10533	0	9	5	1	1	8	1	3	7	12
Cm_g10534	1	5	3	7	0	8	7	5	4	14
Cm_g10535	1	1	0	1	0	0	1	3	0	1
Cm_g10536	1	0	0	0	0	0	0	2	1	0
Cm_g10537	0	11	9	0	0	3	0	0	15	29
Cm_g10538	4	5	17	6	1	4	2	3	8	28
Cm_g10539	0	0	0	0	0	0	0	0	0	0
Cm_g1054	0	0	0	0	0	0	0	0	0	0
Cm_g10540	1	8	5	0	1	1	0	0	14	2
Cm_g10541	0	3	3	8	0	0	0	3	6	2
Cm_g10542	0	0	0	0	0	0	0	1	0	0
Cm_g10543	1	0	0	1	1	1	0	3	0	0
Cm_g10544	0	0	1	0	0	0	0	0	0	0
Cm_g10545	4	5	2	14	2	6	6	8	3	9
Cm_g10546	0	0	0	0	0	0	0	0	0	0
Cm_g10547	0	0	0	0	0	0	0	0	0	0
Cm_g10548	0	0	0	0	0	0	0	0	0	0
Cm_g10549	3	8	6	7	0	4	2	14	3	8
Cm_g1055	0	0	0	0	0	0	0	0	0	0
Cm_g10550	3	2	1	1	0	0	0	0	0	2
Cm_g10551	0	0	0	0	1	1	0	0	0	0
Cm_g10552	0	0	0	0	0	0	0	0	0	0
Cm_g10553	0	0	0	0	0	0	0	0	0	0
Cm_g10554	0	0	0	1	0	0	0	1	1	0
Cm_g10555	0	1	0	0	0	0	0	0	1	1
Cm_g10556	0	0	0	1	0	1	1	1	0	0
Cm_g10557	0	0	0	0	0	0	0	0	0	0
Cm_g10558	0	0	0	0	0	0	0	0	0	0
Cm_g10559	0	0	0	0	0	0	0	0	0	0
Cm_g1056	0	0	0	0	0	0	0	1	0	0
Cm_g10560	21	9	8	18	9	22	7	14	13	22
Cm_g10561	0	2	4	1	1	5	0	4	3	3
Cm_g10562	0	0	0	1	1	2	1	0	0	1
Cm_g10563	0	0	0	0	0	0	0	0	0	0
Cm_g10564	0	0	0	0	0	0	0	0	0	0
Cm_g10565	0	0	0	0	0	0	0	0	0	0
Cm_g10566	0	0	0	0	0	0	0	0	0	0
Cm_g10567	0	0	0	0	0	0	0	0	0	0
Cm_g10568	3	3	4	6	0	5	2	1	7	8
Cm_g10569	1	0	0	0	0	1	0	0	0	0
Cm_g1057	0	0	0	0	0	0	0	0	0	0
Cm_g10570	3	2	1	16	2	6	2	10	0	2
Cm_g10571	3	0	3	7	0	7	1	9	3	1
Cm_g10572	0	0	0	0	0	0	0	0	0	0
Cm_g10573	0	0	0	0	0	0	0	0	0	0
Cm_g10574	3	4	2	4	0	0	2	2	0	2
Cm_g10575	4	1	1	3	0	2	2	4	1	3
Cm_g10576	13	29	17	60	5	15	7	32	28	42
Cm_g10577	0	0	0	1	0	1	0	2	0	0
Cm_g10578	2	0	0	2	0	0	0	1	0	1
Cm_g10579	2	1	0	3	0	0	0	0	1	0
Cm_g10580	0	0	0	0	0	0	0	0	0	0
Cm_g1058	0	2	5	5	2	1	1	3	3	3
Cm_g10581	0	0	0	2	0	1	3	0	0	0
Cm_g10582	0	0	0	0	0	0	0	0	0	0
Cm_g10583	1	2	0	3	3	8	2	3	2	4
Cm_g10584	0	1	0	0	0	0	0	6	0	0
Cm_g10585	6	6	5	17	12	26	15	32	16	9
Cm_g10586	8	5	6	20	11	14	11	11	16	16
Cm_g10587	0	0	0	0	0	0	0	0	0	0
Cm_g10588	0	0	0	1	0	0	0	0	0	0
Cm_g10589	0	0	0	0	0	0	0	1	0	0
Cm_g1059	0	0	0	0	0	0	0	0	0	0
Cm_g10590	0	0	0	0	0	0	0	0	0	0
Cm_g10591	0	0	0	0	0	0	0	0	0	0
Cm_g10592	2	5	4	8	0	7	0	5	2	9
Cm_g10593	0	0	0	0	0	0	0	0	0	0
Cm_g10594	0	0	0	0	0	0	0	0	0	0
Cm_g10595	0	0	0	0	0	0	0	0	0	0
Cm_g10596	0	0	0	0	0	0	0	0	0	0
Cm_g10597	0	0	0	0	0	0	0	0	0	0
Cm_g10598	0	1	1	8	2	4	3	17	4	8
Cm_g10599	0	0	0	0	0	0	0	0	0	0
Cm_g106	0	0	0	0	0	0	0	0	0	0
Cm_g10600	0	0	0	0	0	0	0	0	0	0
Cm_g10601	0	0	0	0	0	0	0	0	0	0
Cm_g10602	0	0	0	0	1	0	0	0	0	0
Cm_g1060	23	10	12	11	3	4	3	6	8	14
Cm_g10603	0	0	0	0	0	0	0	0	0	0
Cm_g10604	10	0	0	20	0	0	0	0	0	0
Cm_g10605	0	0	0	0	0	0	0	0	0	0
Cm_g10606	37	0	2	10	0	0	0	1	0	0
Cm_g10607	4	0	0	25	0	0	0	0	0	0
Cm_g10608	0	0	0	0	0	0	0	0	0	0
Cm_g10609	0	9	6	0	0	0	0	0	6	11
Cm_g1061	0	0	0	0	0	0	0	0	0	0
Cm_g10610	1	0	0	0	1	0	0	0	0	0
Cm_g10611	3	7	2	13	3	4	7	12	8	6
Cm_g10612	0	0	0	0	0	0	0	0	0	0
Cm_g10613	0	0	0	0	0	0	0	0	0	0
Cm_g10614	0	0	0	0	0	0	0	0	0	0
Cm_g10615	0	0	0	0	0	0	0	0	0	0
Cm_g10616	4	7	0	18	2	6	1	5	3	1
Cm_g10617	3	0	0	0	0	1	0	1	1	0
Cm_g10618	0	0	0	0	0	0	0	0	0	0
Cm_g10619	0	0	0	0	0	0	0	0	0	0
Cm_g10620	0	0	0	0	0	0	0	0	0	0
Cm_g10621	0	0	0	0	0	0	0	0	0	0
Cm_g10622	0	0	0	0	0	1	0	0	1	0
Cm_g10623	0	1	1	0	0	0	0	0	0	0
Cm_g1062	3	0	3	4	0	2	5	3	3	2
Cm_g10624	0	1	0	0	0	0	0	0	0	0
Cm_g10625	0	0	0	0	0	0	0	0	0	0
Cm_g10626	0	0	2	2	1	0	0	1	1	0
Cm_g10627	1	0	0	0	0	0	0	0	0	0
Cm_g10628	0	0	0	0	0	0	0	0	0	0
Cm_g10629	6	26	13	3	4	25	8	16	17	35
Cm_g1063	0	0	0	0	0	0	0	0	0	0
Cm_g10630	2	0	0	2	1	2	0	2	2	3
Cm_g10631	0	0	0	0	0	0	0	0	0	0
Cm_g10632	0	0	0	1	0	0	0	0	0	0
Cm_g10633	8	13	9	15	1	6	5	11	12	19
Cm_g10634	1	0	0	1	0	1	0	0	0	1
Cm_g10635	0	0	0	0	0	0	0	0	0	0
Cm_g10636	0	0	0	0	0	0	0	0	0	0
Cm_g10637	0	0	0	0	0	0	0	0	0	0
Cm_g10638	12	2	1	5	2	6	0	4	4	2
Cm_g10639	0	0	1	0	1	0	0	0	0	0
Cm_g10640	0	12	2	2	1	2	3	5	4	10
Cm_g1064	1	0	0	1	3	8	1	1	4	4
Cm_g10641	3	3	1	10	1	5	4	9	3	3
Cm_g10642	0	0	0	0	0	0	0	0	0	0
Cm_g10643	0	0	0	0	0	0	0	0	0	0
Cm_g10644	0	0	0	0	0	0	0	0	0	0
Cm_g10645	0	0	0	1	0	0	2	2	0	0
Cm_g10646	0	1	0	0	1	5	0	6	3	1
Cm_g10647	6	4	3	4	1	0	0	3	1	4
Cm_g10648	0	0	0	0	0	1	0	1	0	0
Cm_g10649	4	3	0	6	0	4	0	6	0	3
Cm_g1065	0	0	0	0	0	0	0	1	0	0
Cm_g10650	3	0	0	7	1	2	1	4	1	1
Cm_g10651	0	0	0	0	0	0	0	0	0	0
Cm_g10652	0	0	0	0	0	0	0	0	0	0
Cm_g10653	0	0	0	0	0	0	0	0	0	0
Cm_g10654	0	0	0	0	0	0	0	0	0	0
Cm_g10655	1	6	5	11	0	6	8	13	5	9
Cm_g10656	0	0	0	0	0	0	1	0	0	0
Cm_g10657	1	0	0	0	0	0	0	0	0	0
Cm_g10658	0	0	0	0	0	0	0	0	0	0
Cm_g10659	0	0	0	0	0	0	0	0	0	0
Cm_g10660	0	0	0	1	0	2	0	2	2	0
Cm_g10661	3	2	5	6	3	12	2	21	4	6
Cm_g10662	2	3	4	8	1	3	2	5	7	5
Cm_g10663	0	0	0	0	0	0	0	0	0	0
Cm_g10664	4	2	1	12	3	9	7	9	2	5
Cm_g1066	4	4	6	5	2	8	3	4	1	7
Cm_g10665	18	4	10	13	3	21	6	24	8	19
Cm_g10666	1	2	1	3	0	2	0	3	1	0
Cm_g10667	0	0	0	0	0	0	0	0	0	0
Cm_g10668	0	0	0	0	0	0	0	0	0	0
Cm_g10669	0	0	0	0	0	0	1	5	0	0
Cm_g1067	0	0	0	0	0	0	0	0	0	0
Cm_g10670	0	0	0	0	0	0	0	0	0	0
Cm_g10671	23	0	1	23	1	0	0	1	0	0
Cm_g10672	40	0	0	3	2	4	3	7	2	1
Cm_g10673	11	5	8	26	4	7	3	13	3	3
Cm_g10674	1	1	2	7	1	3	1	6	1	1
Cm_g10675	0	1	2	3	0	0	0	0	2	2
Cm_g10676	0	0	0	0	0	0	0	0	1	1
Cm_g10677	0	0	0	5	0	3	0	3	0	0
Cm_g10678	9	6	7	13	13	17	8	21	8	21
Cm_g10679	0	0	0	0	0	0	0	0	0	0
Cm_g10680	0	0	0	0	0	0	0	0	0	0
Cm_g1068	0	0	0	0	0	0	0	3	0	1
Cm_g10681	19	22	19	29	6	28	7	15	18	29
Cm_g10682	5	0	1	3	0	1	1	3	1	0
Cm_g10683	2	0	0	0	0	0	0	0	0	0
Cm_g10684	0	0	1	0	0	3	0	0	0	0
Cm_g10685	0	0	0	0	0	0	0	0	0	0
Cm_g10686	0	0	0	0	0	0	0	0	0	0
Cm_g10687	0	1	4	2	0	0	2	8	4	4
Cm_g10688	0	0	2	0	0	0	0	0	1	0
Cm_g10689	0	0	0	0	0	0	0	3	0	0
Cm_g10690	0	0	1	0	0	1	0	1	1	2
Cm_g1069	1	2	2	2	2	2	1	0	4	2
Cm_g10691	72	30	20	63	11	34	13	30	27	46
Cm_g10692	0	1	1	1	0	1	2	0	1	3
Cm_g10693	0	0	0	0	0	0	0	0	0	0
Cm_g10694	0	0	0	2	0	3	0	2	0	1
Cm_g10695	0	0	0	1	1	4	0	0	0	2
Cm_g10696	0	0	2	2	4	4	2	4	1	3
Cm_g10697	0	0	0	0	0	0	0	1	0	0
Cm_g10698	0	0	0	0	0	0	0	0	0	0
Cm_g10699	0	0	0	1	1	0	1	0	2	0
Cm_g107	0	0	0	0	0	0	0	0	1	1
Cm_g10700	1	2	1	0	1	1	0	0	0	0
Cm_g10701	0	0	0	0	0	1	1	0	0	0
Cm_g1070	1	1	0	1	2	5	2	5	0	0
Cm_g10702	8	6	4	2	2	6	2	2	5	4
Cm_g10703	1	1	0	1	3	6	2	1	1	0
Cm_g10704	0	0	0	0	0	1	1	0	0	0
Cm_g10705	1	0	0	3	1	1	1	1	0	0
Cm_g10706	0	0	0	0	0	0	0	1	0	0
Cm_g10707	0	0	0	0	0	0	0	0	0	0
Cm_g10708	6	0	3	4	1	6	2	4	1	3
Cm_g10709	9	1	0	5	0	4	1	4	1	3
Cm_g1071	0	0	0	0	0	0	0	0	0	0
Cm_g10710	0	0	0	0	0	1	0	0	0	0
Cm_g10711	8	4	0	7	0	4	3	7	3	4
Cm_g10712	0	1	1	8	1	3	4	3	5	4
Cm_g10713	0	0	0	0	0	0	0	0	0	0
Cm_g10714	0	0	0	0	0	0	0	0	0	0
Cm_g10715	0	0	0	0	0	0	0	0	0	0
Cm_g10716	0	0	0	0	0	0	0	0	0	0
Cm_g10717	0	0	0	0	0	0	0	0	0	0
Cm_g10718	0	0	0	0	0	0	0	0	0	0
Cm_g10719	1	0	0	0	0	0	0	0	0	0
Cm_g1072	0	0	0	0	0	0	0	0	0	0
Cm_g10720	0	0	0	0	0	0	0	0	0	0
Cm_g10721	0	0	0	0	0	0	0	0	0	0
Cm_g10722	0	0	0	0	0	0	0	0	0	0
Cm_g10723	0	0	0	0	0	0	0	0	0	0
Cm_g10724	2	0	1	0	0	0	0	0	0	0
Cm_g10725	3	18	6	40	9	21	12	24	19	29
Cm_g10726	3	1	1	5	1	2	3	3	1	1
Cm_g10727	0	12	6	6	5	11	8	14	7	10
Cm_g10728	0	4	3	1	2	3	0	2	2	9
Cm_g10729	1	0	0	1	0	0	0	0	0	0
Cm_g1073	0	0	0	0	0	0	0	0	0	0
Cm_g10730	0	0	1	3	1	5	3	4	0	1
Cm_g10731	0	0	0	0	1	1	2	4	0	0
Cm_g10732	0	0	0	7	0	4	1	7	0	0
Cm_g10733	0	0	0	0	0	0	0	0	0	0
Cm_g10734	0	0	0	0	0	0	0	0	0	0
Cm_g10735	0	0	0	0	0	0	0	0	0	0
Cm_g10736	0	0	0	3	1	1	0	0	2	1
Cm_g10737	0	1	2	0	0	0	2	1	0	0
Cm_g10738	0	0	0	0	0	0	0	0	0	0
Cm_g10739	0	1	0	0	0	1	0	1	0	0
Cm_g10740	2	1	2	8	1	6	3	4	5	4
Cm_g10741	0	0	1	2	0	0	1	2	1	3
Cm_g1074	14	12	3	2	0	2	3	1	9	22
Cm_g10742	1	2	0	4	2	9	2	12	3	2
Cm_g10743	70	0	0	23	0	0	0	0	0	0
Cm_g10744	0	0	0	0	0	0	0	0	0	0
Cm_g10745	2	3	3	6	0	3	0	11	3	3
Cm_g10746	3	0	1	3	0	4	0	4	1	3
Cm_g10747	0	0	0	0	0	0	0	0	0	0
Cm_g10748	0	0	0	0	0	0	0	0	0	0
Cm_g10749	0	0	0	0	0	0	0	0	0	0
Cm_g10750	3	3	0	3	3	2	2	6	2	1
Cm_g10751	0	0	0	0	0	0	0	0	0	0
Cm_g1075	10	11	11	16	2	6	7	8	5	11
Cm_g10752	0	0	0	0	0	0	0	0	0	0
Cm_g10753	0	0	0	4	0	0	1	1	1	2
Cm_g10754	0	0	0	0	0	0	0	0	0	0
Cm_g10755	0	0	0	0	0	0	0	0	0	0
Cm_g10756	0	0	0	0	0	0	0	0	0	0
Cm_g10757	0	0	0	0	0	0	0	0	0	0
Cm_g10758	0	0	0	0	0	0	0	0	0	0
Cm_g10759	0	0	0	0	0	0	0	0	0	0
Cm_g1076	0	0	0	0	0	0	0	0	0	0
Cm_g10760	0	0	0	0	0	0	0	0	0	0
Cm_g10761	0	0	0	0	0	0	0	0	0	0
Cm_g10762	1	9	5	2	2	15	4	12	14	28
Cm_g10763	0	1	0	5	0	10	7	8	3	2
Cm_g10764	3	9	1	11	1	9	6	14	4	8
Cm_g10765	1	2	0	0	0	5	1	0	0	7
Cm_g10766	7	2	0	3	0	2	3	8	1	3
Cm_g10767	0	0	0	0	0	0	0	0	0	0
Cm_g10768	1	0	0	0	0	0	0	0	0	0
Cm_g10769	0	0	0	0	0	0	0	0	0	0
Cm_g10770	1	0	0	0	0	0	0	0	0	0
Cm_g10771	0	0	0	0	0	0	0	0	0	0
Cm_g1077	2	0	0	6	1	2	1	7	1	4
Cm_g10772	3	1	2	8	0	6	5	16	10	5
Cm_g10773	0	0	0	0	0	0	0	0	0	1
Cm_g10774	1	3	2	5	0	4	0	10	1	1
Cm_g10775	0	0	0	0	0	0	0	0	0	0
Cm_g10776	0	0	0	0	0	0	0	0	0	0
Cm_g10777	0	0	0	0	0	0	0	2	0	0
Cm_g10778	0	0	0	0	0	0	0	0	0	0
Cm_g10779	0	0	0	0	0	0	0	0	0	0
Cm_g10780	0	0	0	0	0	0	0	0	0	0
Cm_g1078	0	0	0	1	0	0	0	1	0	0
Cm_g10781	1	0	0	4	0	0	0	0	0	0
Cm_g10782	0	0	0	0	0	0	0	0	0	0
Cm_g10783	0	0	0	0	0	0	0	0	0	0
Cm_g10784	0	0	0	0	0	0	0	0	0	0
Cm_g10785	4	1	1	5	1	4	2	1	2	3
Cm_g10786	0	0	0	0	0	0	0	0	0	0
Cm_g10787	0	0	0	0	0	0	0	0	0	0
Cm_g10788	0	0	0	0	0	0	0	0	0	0
Cm_g10789	0	0	0	0	0	1	0	0	0	1
Cm_g10790	1	0	1	2	0	1	2	1	0	1
Cm_g10791	0	0	0	0	0	0	0	0	0	0
Cm_g10792	0	0	0	0	0	0	0	0	0	0
Cm_g10793	1	0	0	0	0	0	0	0	0	0
Cm_g10794	0	0	0	0	0	0	0	0	0	0
Cm_g10795	0	0	0	0	0	0	0	0	0	0
Cm_g10796	0	0	0	0	0	0	0	0	0	0
Cm_g10797	0	0	0	0	0	0	0	0	0	0
Cm_g10798	0	0	0	1	0	0	0	1	0	0
Cm_g1079	9	3	0	7	2	4	0	5	1	2
Cm_g10799	4	5	2	9	2	5	1	15	8	14
Cm_g10800	0	0	0	0	0	0	0	0	0	0
Cm_g10801	0	0	0	0	0	0	0	0	0	0
Cm_g1080	15	4	7	29	1	19	3	26	10	3
Cm_g10802	0	0	0	0	0	0	0	0	0	0
Cm_g10803	0	0	0	0	0	0	0	0	0	0
Cm_g10804	0	0	0	0	0	0	0	0	0	0
Cm_g10805	0	0	0	0	0	0	0	0	0	0
Cm_g10806	0	0	0	0	0	0	0	0	0	0
Cm_g10807	0	0	0	0	0	0	0	0	0	0
Cm_g10808	5	13	3	6	17	62	4	6	15	27
Cm_g10809	6	1	0	9	1	4	0	5	2	4
Cm_g10810	0	0	0	0	0	0	0	0	0	0
Cm_g1081	0	0	0	7	0	1	1	2	0	0
Cm_g108	1	0	3	5	1	0	1	4	1	0
Cm_g10811	0	0	0	0	0	0	0	0	0	0
Cm_g10812	0	0	0	0	0	0	0	0	0	0
Cm_g10813	0	0	0	0	0	0	0	0	0	0
Cm_g10814	1	0	0	0	0	0	0	0	0	0
Cm_g10815	0	0	0	0	0	0	0	0	0	1
Cm_g10816	0	0	3	2	2	2	1	7	11	5
Cm_g10817	2	4	2	3	1	2	1	10	0	3
Cm_g10818	0	0	0	0	0	0	0	0	0	0
Cm_g10819	0	0	0	0	0	0	0	0	0	0
Cm_g1082	0	0	0	0	0	0	0	0	0	0
Cm_g10820	0	0	0	0	0	0	0	0	0	0
Cm_g10821	0	0	0	0	0	0	0	0	0	0
Cm_g10822	0	0	0	0	0	0	0	0	0	0
Cm_g10823	0	0	0	0	0	0	0	0	0	0
Cm_g10824	0	0	0	0	0	0	0	0	0	0
Cm_g10825	5	3	3	21	3	30	21	33	13	11
Cm_g10826	1	2	4	10	1	10	6	11	4	8
Cm_g10827	0	0	0	0	0	0	0	0	0	0
Cm_g10828	0	0	0	0	0	0	0	0	0	0
Cm_g10829	0	0	0	0	0	0	0	0	0	0
Cm_g1083	0	0	0	0	0	0	0	0	0	0
Cm_g10830	0	0	0	0	0	0	0	0	0	0
Cm_g10831	0	0	0	0	0	0	0	0	0	0
Cm_g10832	0	0	0	0	0	0	0	0	0	0
Cm_g10833	0	0	0	5	0	6	5	7	0	0
Cm_g10834	0	0	0	2	0	0	1	5	0	0
Cm_g10835	0	0	0	0	0	1	0	2	0	0
Cm_g10836	0	0	0	0	0	0	0	0	0	0
Cm_g10837	0	0	0	9	0	1	2	5	0	0
Cm_g10838	0	0	0	0	0	0	0	0	0	0
Cm_g10839	0	0	0	0	0	0	0	0	0	0
Cm_g10840	0	0	0	0	0	0	0	0	0	0
Cm_g10841	0	0	1	2	0	1	0	0	4	1
Cm_g10842	0	0	1	1	5	5	3	1	1	1
Cm_g10843	2	3	1	5	1	5	1	2	15	8
Cm_g10844	10	3	6	4	0	3	6	12	8	4
Cm_g10845	2	1	4	3	3	6	0	0	0	9
Cm_g10846	0	0	0	0	0	0	0	0	0	0
Cm_g10847	1	0	0	0	0	0	0	1	0	0
Cm_g1084	7	2	0	7	2	4	3	8	1	1
Cm_g10848	0	0	0	0	0	0	0	0	0	0
Cm_g10849	1	14	4	3	2	18	1	3	9	12
Cm_g10850	0	0	0	0	0	0	0	0	0	0
Cm_g10851	1	0	1	3	0	0	0	0	1	0
Cm_g1085	13	19	12	35	8	34	13	37	21	22
Cm_g10852	0	0	0	0	0	0	0	0	0	0
Cm_g10853	0	0	0	0	0	0	0	0	0	0
Cm_g10854	1	1	8	6	1	2	5	10	0	10
Cm_g10855	0	0	0	0	0	0	0	0	0	0
Cm_g10856	0	0	0	0	0	0	0	0	0	0
Cm_g10857	0	0	0	0	0	0	0	0	0	0
Cm_g10858	0	0	0	0	0	0	0	0	0	0
Cm_g10859	0	0	0	0	0	0	0	0	0	0
Cm_g1086	0	0	0	0	0	0	0	0	0	0
Cm_g10860	0	0	0	0	0	0	0	0	0	2
Cm_g10861	3	1	0	8	1	8	1	2	1	3
Cm_g10862	5	2	2	10	2	6	1	3	0	1
Cm_g10863	0	5	5	1	0	0	1	0	3	6
Cm_g10864	8	2	2	11	1	7	3	6	1	9
Cm_g10865	0	0	0	1	0	1	0	1	0	0
Cm_g10866	12	13	3	36	5	14	2	8	4	9
Cm_g10867	3	3	2	0	0	2	0	1	0	1
Cm_g10868	0	0	0	0	0	0	0	2	0	0
Cm_g10869	3	2	1	7	3	5	1	5	1	2
Cm_g10870	0	0	0	0	0	0	0	0	0	0
Cm_g10871	0	0	0	0	0	0	0	0	0	0
Cm_g10872	0	0	0	0	0	0	0	0	1	1
Cm_g10873	0	0	1	0	0	0	0	0	0	0
Cm_g10874	0	0	0	0	0	0	0	0	0	0
Cm_g10875	0	0	0	0	0	0	0	0	0	0
Cm_g1087	5	0	2	17	0	8	3	10	1	4
Cm_g10876	0	0	0	0	0	0	0	0	0	0
Cm_g10877	0	0	0	0	0	0	0	0	0	0
Cm_g10878	0	0	0	0	0	0	0	0	0	0
Cm_g10879	6	10	4	5	0	3	3	2	0	1
Cm_g10880	1	2	1	1	0	0	0	1	2	16
Cm_g10881	2	1	0	4	1	3	3	4	1	8
Cm_g10882	0	1	0	1	1	0	0	1	0	0
Cm_g1088	3	1	1	3	0	3	2	3	1	4
Cm_g10883	5	5	4	11	7	5	3	3	3	7
Cm_g10884	24	4	2	30	3	12	5	16	5	9
Cm_g10885	0	0	1	5	4	0	2	2	4	1
